Order Number,Purchase Confirmation Date
"20,171,002,186,461,300,000",20171004
"20,171,019,212,737,900,000",20171025
"20,171,016,208,540,500,000",20171024
"20,171,009,196,862,100,000",20171013
"20,171,011,200,828,100,000",20171017
"20,171,026,222,206,900,000",20171026
"20,171,030,226,912,900,000",20171030
"20,171,024,219,584,000,000",20171030
"20,171,017,208,975,400,000",20171023
"20,171,021,214,931,900,000",20171027
"20,171,028,224,116,300,000",20171102
"20,171,002,187,036,100,000",20171002
"20,171,027,222,506,800,000",20171103
"20,171,001,184,917,900,000",20171005
"20,171,023,218,231,700,000",20171023
"20,171,003,187,804,000,000",20171010
"20,171,016,207,796,900,000",20171016
"20,171,014,204,896,200,000",20171014
"20,171,008,195,758,700,000",20171017
"20,171,014,205,255,800,000",20171025
"20,171,031,227,440,900,000",20171108
"20,171,009,196,019,300,000",20171009
"20,170,729,029,133,500,000",20170805
"20,170,724,009,086,000,000",20170728
"20,170,707,927,306,000,000",20170714
"20,170,701,891,804,300,000",20170706
"20,170,704,908,861,700,000",20170704
"20,170,710,947,465,800,000",20170710
"20,170,704,908,692,900,000",20170704
"20,170,721,995,812,500,000",20170721
"20,170,710,946,413,600,000",20170712
"20,170,717,981,428,400,000",20170725
"20,170,703,904,033,700,000",20170705
"20,170,709,939,364,400,000",20170719
"20,170,719,987,950,700,000",20170728
"20,170,707,929,768,600,000",20170707
"20,170,723,004,695,100,000",20170723
"20,170,729,029,550,200,000",20170729
"20,170,705,914,620,200,000",20170712
"20,170,730,033,141,400,000",20170801
"20,170,703,904,624,400,000",20170703
"20,170,730,034,947,300,000",20170730
"20,170,707,929,993,700,000",20170707
"20,170,709,941,377,700,000",20170709
"20,170,720,992,019,000,000",20170720
"20,170,716,975,560,600,000",20170716
"20,170,702,898,238,300,000",20170702
"20,170,721,996,744,900,000",20170721
"20,170,702,897,376,400,000",20170702
"20,170,714,969,957,200,000",20170714
"20,170,629,881,699,500,000",20170718
"20,170,722,001,565,200,000",20170801
"20,170,725,013,868,300,000",20170727
"20,170,704,912,324,700,000",20170704
"20,170,701,893,392,900,000",20170708
"20,170,718,984,829,800,000",20170809
"20,170,719,988,225,000,000",20170719
"20,170,713,964,337,900,000",20170713
"20,170,710,946,704,800,000",20170713
"20,170,718,983,248,400,000",20170726
"20,170,703,900,494,800,000",20170705
"20,170,708,937,150,700,000",20170708
"20,170,629,877,220,300,000",20170714
"20,170,718,985,365,800,000",20170725
"20,170,722,000,743,100,000",20170724
"20,170,711,952,271,200,000",20170711
"20,170,701,888,918,600,000",20170701
"20,170,716,975,878,100,000",20170722
"20,170,711,950,785,500,000",20170719
"20,170,718,983,012,700,000",20170718
"20,170,706,920,249,000,000",20170712
"20,170,707,927,754,200,000",20170713
"20,170,719,990,048,100,000",20170719
"20,170,709,939,406,900,000",20170718
"20,170,710,946,391,600,000",20170719
"20,170,811,075,928,200,000",20170816
"20,170,810,073,206,300,000",20170911
"20,170,808,065,900,500,000",20170808
"20,170,818,094,311,300,000",20170824
"20,170,828,116,420,600,000",20170906
"20,170,807,062,400,800,000",20170812
"20,170,821,100,156,900,000",20170821
"20,170,808,065,433,000,000",20170808
"20,170,807,064,481,500,000",20170815
"20,170,818,094,369,700,000",20170818
"20,170,820,098,910,500,000",20170820
"20,170,824,108,704,700,000",20170914
"20,170,808,066,331,800,000",20170815
"20,170,816,089,179,700,000",20170824
"20,170,817,090,753,500,000",20170817
"20,170,818,094,152,600,000",20170818
"20,170,813,081,625,900,000",20170813
"20,170,809,071,392,700,000",20170816
"20,170,814,083,121,800,000",20170822
"20,170,819,095,446,500,000",20170824
"20,170,828,116,876,700,000",20170828
"20,170,821,099,597,100,000",20170821
"20,170,811,076,733,600,000",20170813
"20,170,820,098,505,100,000",20170820
"20,170,806,060,659,300,000",20170806
"20,170,827,115,212,100,000",20170827
"20,170,801,041,543,900,000",20170801
"20,170,830,123,230,100,000",20170830
"20,170,801,040,038,600,000",20170905
"20,170,830,121,383,000,000",20170830
"20,170,809,068,702,800,000",20170809
"20,170,802,045,831,600,000",20170809
"20,170,815,088,180,700,000",20170815
"20,170,803,048,890,300,000",20170804
"20,170,804,052,590,300,000",20170809
"20,170,812,079,139,400,000",20170812
"20,170,803,050,583,800,000",20170815
"20,170,813,080,764,900,000",20170813
"20,170,831,124,510,400,000",20170831
"20,170,823,106,159,800,000",20170823
"20,170,821,100,076,000,000",20170821
"20,170,811,075,348,300,000",20170811
"20,170,809,069,092,500,000",20170809
"20,170,803,049,905,200,000",20170803
"20,170,822,103,795,500,000",20170822
"20,170,801,041,373,300,000",20170808
"20,170,813,081,683,300,000",20170813
"20,170,825,111,587,600,000",20170825
"20,170,814,083,435,700,000",20170814
"20,170,820,097,634,000,000",20170820
"20,170,801,040,698,400,000",20170805
"20,170,824,108,651,300,000",20170824
"20,170,806,060,234,500,000",20170806
"20,170,831,123,863,600,000",20170831
"20,170,902,129,355,000,000",20170907
"20,170,911,150,724,800,000",20170911
"20,170,917,161,236,400,000",20170917
"20,170,913,154,751,800,000",20170920
"20,170,923,172,473,100,000",20170928
"20,170,909,146,278,700,000",20170909
"20,170,921,168,529,500,000",20170921
"20,170,920,167,150,400,000",20170929
"20,170,918,162,707,800,000",20170923
"20,170,914,157,331,800,000",20170918
"20,170,916,159,395,500,000",20170919
"20,170,926,177,662,400,000",20170929
"20,170,913,155,476,200,000",20170920
"20,170,920,166,368,300,000",20170927
"20,170,903,130,348,300,000",20170904
"20,170,909,146,814,000,000",20170909
"20,170,901,125,797,500,000",20170901
"20,170,911,151,490,100,000",20170915
"20,170,927,178,039,200,000",20171002
"20,170,926,176,993,400,000",20171003
"20,170,924,173,727,500,000",20170924
"20,170,929,182,738,200,000",20171004
"20,170,918,162,855,100,000",20170918
"20,170,921,168,232,800,000",20170928
"20,170,902,127,961,000,000",20170911
"20,170,911,150,594,700,000",20171005
"20,170,906,140,014,600,000",20170912
"20,170,917,161,639,500,000",20170917
"20,170,923,172,649,700,000",20170929
"20,170,908,142,666,900,000",20170914
"20,170,929,181,626,900,000",20170929
"20,170,906,138,260,900,000",20170907
"20,170,926,177,565,100,000",20171018
"20,170,929,182,789,800,000",20171019
"20,170,901,126,507,800,000",20170901
"20,170,903,129,907,000,000",20170906
"20,170,913,153,624,500,000",20170915
"20,170,907,141,635,100,000",20170914
"20,170,918,163,295,200,000",20170918
"20,170,907,141,923,700,000",20170911
"20,170,909,146,357,200,000",20170914
"20,170,908,143,407,800,000",20170908
"20,170,904,132,196,800,000",20170911
"20,170,925,175,464,900,000",20170930
"20,170,930,183,939,100,000",20170930
"20,170,928,181,023,300,000",20171004
"20,170,909,146,639,400,000",20170909
"20,170,908,143,850,400,000",20170914
"20,171,031,227,634,000,000",20171102
"20,171,020,213,930,100,000",20171101
"20,171,008,195,176,400,000",20171008
"20,171,002,186,132,200,000",20171006
"20,171,027,222,703,900,000",20171103
"20,171,002,187,124,200,000",20171011
"20,171,005,190,720,400,000",20171014
"20,171,015,206,221,100,000",20171025
"20,171,010,198,965,800,000",20171018
"20,171,006,192,593,000,000",20171012
"20,171,018,211,565,600,000",20171018
"20,171,027,222,756,600,000",20171103
"20,171,001,185,504,300,000",20171001
"20,171,017,210,036,200,000",20171025
"20,171,025,220,464,700,000",20171025
"20,171,031,227,946,500,000",20171103
"20,171,005,190,321,200,000",20171008
"20,171,012,201,486,400,000",20171017
"20,171,008,195,184,100,000",20171008
"20,171,003,187,367,000,000",20171006
"20,171,010,199,148,200,000",20171010
"20,171,029,225,006,400,000",20171107
"20,171,027,222,621,000,000",20171027
"20,171,016,208,287,200,000",20171021
"20,171,031,227,189,800,000",20171106
"20,171,020,214,422,900,000",20171020
"20,171,019,212,597,400,000",20171026
"20,171,023,218,170,800,000",20171031
"20,171,009,196,570,400,000",20171012
"20,171,023,217,052,500,000",20171031
"20,170,720,993,165,600,000",20170720
"20,170,731,038,970,600,000",20170731
"20,170,712,957,042,200,000",20170712
"20,170,709,938,479,900,000",20170714
"20,170,712,957,933,700,000",20170712
"20,170,707,930,272,900,000",20170707
"20,170,707,927,460,600,000",20170712
"20,170,729,029,529,800,000",20170806
"20,170,723,005,044,200,000",20170723
"20,170,708,932,899,700,000",20170712
"20,170,701,891,932,400,000",20170712
"20,170,701,893,657,200,000",20170703
"20,170,722,001,606,200,000",20170722
"20,170,720,993,759,000,000",20170720
"20,170,704,911,856,800,000",20170711
"20,170,715,972,075,600,000",20170718
"20,170,715,972,734,400,000",20170715
"20,170,718,986,370,200,000",20170722
"20,170,710,947,875,900,000",20170710
"20,170,722,999,474,600,000",20170728
"20,170,713,961,167,200,000",20170713
"20,170,715,973,365,200,000",20170719
"20,170,727,021,340,800,000",20170727
"20,170,717,980,667,700,000",20170717
"20,170,710,947,333,600,000",20170710
"20,170,706,918,292,300,000",20170706
"20,170,720,991,123,100,000",20170720
"20,170,706,924,083,500,000",20170706
"20,170,707,925,697,300,000",20170707
"20,170,717,979,826,000,000",20170718
"20,170,712,959,056,900,000",20170719
"20,170,702,896,711,500,000",20170702
"20,170,711,953,861,300,000",20170717
"20,170,704,909,966,400,000",20170704
"20,170,711,949,344,700,000",20170711
"20,170,718,982,477,600,000",20170718
"20,170,728,024,354,200,000",20170728
"20,170,712,954,942,000,000",20170719
"20,170,710,945,664,000,000",20170715
"20,170,730,033,430,900,000",20170730
"20,170,728,027,108,600,000",20170728
"20,170,722,001,495,400,000",20170722
"20,170,723,005,800,300,000",20170723
"20,170,626,865,259,000,000",20170712
"20,170,718,983,850,700,000",20170726
"20,170,712,957,837,600,000",20170712
"20,170,728,026,664,300,000",20170803
"20,170,718,983,622,400,000",20170718
"20,170,725,011,716,500,000",20170725
"20,170,722,002,178,800,000",20170723
"20,170,821,099,550,600,000",20170824
"20,170,801,041,919,000,000",20170808
"20,170,809,069,789,500,000",20170809
"20,170,802,045,159,200,000",20170807
"20,170,809,068,611,000,000",20170816
"20,170,807,064,143,200,000",20170807
"20,170,814,084,626,900,000",20170814
"20,170,804,053,217,900,000",20170810
"20,170,818,094,622,800,000",20170818
"20,170,816,089,969,300,000",20170816
"20,170,825,111,323,900,000",20170825
"20,170,809,069,099,900,000",20170809
"20,170,807,064,312,900,000",20170807
"20,170,809,070,666,000,000",20170814
"20,170,805,055,996,300,000",20170805
"20,170,802,046,459,800,000",20170802
"20,170,813,082,168,100,000",20170817
"20,170,821,100,804,600,000",20170825
"20,170,802,044,563,900,000",20170811
"20,170,823,106,600,200,000",20170830
"20,170,829,119,722,800,000",20170830
"20,170,812,079,420,300,000",20170812
"20,170,802,046,994,900,000",20170802
"20,170,806,058,862,000,000",20170806
"20,170,818,095,071,400,000",20170818
"20,170,804,052,507,200,000",20170804
"20,170,807,061,468,700,000",20170808
"20,170,815,085,999,900,000",20170823
"20,170,819,097,179,000,000",20170819
"20,170,818,094,829,900,000",20170818
"20,170,807,063,098,900,000",20170819
"20,170,819,095,434,800,000",20170819
"20,170,813,081,264,500,000",20170816
"20,170,828,117,013,100,000",20170913
"20,170,821,102,218,500,000",20170821
"20,170,803,049,829,800,000",20170810
"20,170,805,056,825,100,000",20170805
"20,170,831,123,684,700,000",20170831
"20,170,825,111,468,100,000",20170825
"20,170,807,061,600,400,000",20170807
"20,170,818,093,061,300,000",20170824
"20,170,806,060,726,600,000",20170806
"20,170,731,036,130,900,000",20170808
"20,170,804,053,147,200,000",20170804
"20,170,827,116,283,200,000",20170827
"20,170,827,114,584,200,000",20170827
"20,170,819,095,793,800,000",20170819
"20,170,819,095,618,700,000",20170819
"20,170,826,114,049,600,000",20170826
"20,170,806,059,293,100,000",20170806
"20,170,819,096,103,400,000",20170819
"20,170,805,057,693,600,000",20170815
"20,170,809,068,361,100,000",20170809
"20,170,823,106,225,100,000",20170823
"20,170,903,131,068,900,000",20170908
"20,170,925,175,677,800,000",20170925
"20,170,921,168,584,500,000",20170927
"20,170,921,169,166,400,000",20170929
"20,170,912,151,883,100,000",20170918
"20,170,927,178,384,200,000",20170927
"20,170,906,138,056,400,000",20170906
"20,170,906,138,083,800,000",20170913
"20,170,920,166,686,800,000",20170920
"20,170,928,181,218,400,000",20170928
"20,170,905,137,724,600,000",20170925
"20,170,913,155,214,900,000",20170913
"20,170,907,142,348,000,000",20170908
"20,170,903,130,427,300,000",20170903
"20,170,918,163,042,200,000",20170918
"20,170,911,150,118,500,000",20170911
"20,170,924,172,907,600,000",20171003
"20,170,920,167,253,400,000",20170923
"20,170,903,129,908,200,000",20170906
"20,170,926,176,000,500,000",20170926
"20,170,929,182,184,200,000",20171001
"20,170,905,137,059,200,000",20170913
"20,170,908,144,075,700,000",20170911
"20,170,921,168,286,100,000",20170921
"20,170,903,129,690,700,000",20170903
"20,170,915,158,883,500,000",20170915
"20,170,918,163,910,800,000",20170918
"20,170,903,130,746,200,000",20170903
"20,170,905,137,895,300,000",20170913
"20,170,905,137,191,900,000",20170912
"20,170,917,161,993,500,000",20170917
"20,170,929,182,479,200,000",20170929
"20,170,908,143,811,200,000",20170913
"20,170,912,152,701,100,000",20170920
"20,170,926,177,200,500,000",20171004
"20,170,920,167,759,400,000",20170925
"20,170,904,132,048,900,000",20170904
"20,170,921,168,668,200,000",20170928
"20,170,925,175,388,400,000",20170925
"20,170,905,136,587,900,000",20170912
"20,170,921,168,699,600,000",20170928
"20,170,914,156,458,600,000",20170920
"20,170,919,165,738,800,000",20170922
"20,170,918,162,565,000,000",20170918
"20,170,928,180,862,000,000",20171005
"20,170,921,169,309,600,000",20170921
"20,170,917,161,186,900,000",20170917
"20,170,919,164,564,800,000",20170919
"20,170,905,135,812,600,000",20170913
"20,170,908,142,449,600,000",20170917
"20,171,016,207,735,100,000",20171023
"20,171,029,225,051,300,000",20171030
"20,171,003,187,218,000,000",20171011
"20,171,006,193,366,400,000",20171006
"20,171,019,213,053,100,000",20171021
"20,171,004,189,055,600,000",20171011
"20,171,027,223,214,000,000",20171028
"20,171,015,206,542,500,000",20171015
"20,171,012,202,200,800,000",20171018
"20,171,004,188,899,300,000",20171011
"20,171,005,190,869,700,000",20171012
"20,171,002,186,351,300,000",20171007
"20,171,031,227,984,900,000",20171107
"20,171,027,223,115,200,000",20171027
"20,171,020,213,845,400,000",20171020
"20,171,015,206,878,700,000",20171020
"20,170,929,182,073,500,000",20171003
"20,171,025,220,178,000,000",20171025
"20,171,030,226,568,500,000",20171101
"20,171,027,223,377,700,000",20171108
"20,171,012,201,912,800,000",20171012
"20,171,020,214,647,400,000",20171020
"20,171,008,195,718,400,000",20171023
"20,171,018,211,084,200,000",20171025
"20,171,005,190,939,800,000",20171006
"20,171,025,219,700,300,000",20171025
"20,171,009,196,727,900,000",20171014
"20,171,031,227,662,500,000",20171031
"20,171,004,189,681,000,000",20171004
"20,171,007,194,398,800,000",20171008
"20,171,027,223,037,500,000",20171102
"20,170,713,962,273,400,000",20170713
"20,170,725,012,379,800,000",20170725
"20,170,708,932,411,600,000",20170708
"20,170,703,902,934,000,000",20170708
"20,170,705,915,987,300,000",20170707
"20,170,701,889,215,900,000",20170701
"20,170,709,941,964,500,000",20170709
"20,170,712,956,137,900,000",20170712
"20,170,623,852,845,700,000",20170705
"20,170,718,984,270,500,000",20170725
"20,170,712,959,502,900,000",20170712
"20,170,705,917,374,300,000",20170710
"20,170,725,011,853,800,000",20170726
"20,170,708,933,331,800,000",20170708
"20,170,722,002,090,000,000",20170722
"20,170,704,910,578,000,000",20170704
"20,170,707,925,998,300,000",20170714
"20,170,721,998,948,700,000",20170724
"20,170,710,947,438,300,000",20170715
"20,170,718,984,508,400,000",20170718
"20,170,708,933,725,900,000",20170714
"20,170,724,009,389,600,000",20170724
"20,170,710,948,034,300,000",20170720
"20,170,708,936,249,600,000",20170708
"20,170,728,025,369,300,000",20170728
"20,170,724,006,956,200,000",20170724
"20,170,707,926,243,800,000",20170707
"20,170,723,003,749,600,000",20170723
"20,170,720,991,300,400,000",20170720
"20,170,715,972,523,200,000",20170715
"20,170,703,902,367,400,000",20170712
"20,170,704,913,452,200,000",20170711
"20,170,702,895,180,200,000",20170702
"20,170,731,039,429,900,000",20170803
"20,170,725,012,787,000,000",20170802
"20,170,718,983,883,800,000",20170718
"20,170,731,038,928,100,000",20170801
"20,170,728,026,667,100,000",20170728
"20,170,706,918,643,300,000",20170706
"20,170,715,971,232,300,000",20170715
"20,170,701,890,312,300,000",20170705
"20,170,704,909,735,500,000",20170704
"20,170,714,965,859,400,000",20170718
"20,170,701,889,567,100,000",20170708
"20,170,717,978,816,100,000",20170725
"20,170,723,004,477,200,000",20170723
"20,170,706,921,638,200,000",20170719
"20,170,710,944,435,000,000",20170710
"20,170,721,995,982,400,000",20170723
"20,170,705,915,313,100,000",20170709
"20,170,718,982,593,100,000",20170726
"20,170,726,015,238,100,000",20170726
"20,170,714,969,487,600,000",20170714
"20,170,801,042,622,100,000",20170801
"20,170,809,069,425,100,000",20170813
"20,170,809,070,545,700,000",20170809
"20,170,814,084,112,400,000",20170817
"20,170,821,100,483,200,000",20170825
"20,170,816,088,851,300,000",20170816
"20,170,811,075,565,200,000",20170811
"20,170,810,071,752,700,000",20170813
"20,170,814,085,324,400,000",20170814
"20,170,807,061,949,800,000",20170807
"20,170,804,054,592,500,000",20170804
"20,170,827,114,764,900,000",20170827
"20,170,826,114,314,900,000",20170826
"20,170,826,113,776,000,000",20170830
"20,170,808,067,399,500,000",20170808
"20,170,810,074,217,800,000",20170810
"20,170,817,092,648,600,000",20170823
"20,170,728,027,242,100,000",20170804
"20,170,817,091,476,400,000",20170817
"20,170,818,092,962,900,000",20170818
"20,170,821,101,096,300,000",20170821
